,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,665.9064220551379,650.1353383458646,0.9949333734335839,0.9975187969924811,0.0006265664160401002,0.0,0.00268671679197995,0.996,0.599,0.6409999999999999,0.00268671679197995,0.005562867167919801,energy,1.0,1.0,1.0,0.0,Art,Clipart
1,Detector Tree,350.5,650.7334355889725,650.9793233082706,0.9969494937343358,0.9975187969924811,0.0006265664160401002,0.0,0.00268671679197995,0.996,0.599,0.6409999999999999,0.00268671679197995,0.004539228070175431,energy,1.0,1.0,1.0,0.0,Art,Clipart
0,Base Tree,350.5,989.4303684962406,1008.4912280701755,0.9418966609022557,0.9387719298245614,0.13328320802005011,0.13328320802005011,0.13628045112781956,0.996,0.599,0.6409999999999999,0.03742781954887218,0.016319025814536307,energy,1.0,1.0,1.0,0.1,Art,Clipart
1,Detector Tree,350.5,826.4292353007519,826.7304761904762,0.9447143436090225,0.9387719298245614,0.13328320802005011,0.13328320802005011,0.13628045112781956,0.996,0.599,0.6409999999999999,0.03742781954887218,0.016501595739348333,energy,1.0,1.0,1.0,0.1,Art,Clipart
0,Base Tree,350.5,1225.9224227568923,1332.6015037593984,0.903127471679198,0.8856390977443609,0.23619047619047617,0.23619047619047617,0.2339358395989975,0.996,0.599,0.6409999999999999,0.033935839598997486,0.022554713784461142,energy,1.0,1.0,1.0,0.2,Art,Clipart
1,Detector Tree,350.5,954.8607194486216,962.68992481203,0.906531086716792,0.8856390977443609,0.23619047619047617,0.23619047619047617,0.2339358395989975,0.996,0.599,0.6409999999999999,0.033935839598997486,0.024849506265664165,energy,1.0,1.0,1.0,0.2,Art,Clipart
0,Base Tree,350.5,1514.0112536340853,1633.015037593985,0.8558997944862154,0.8363909774436089,0.3606516290726817,0.3606516290726817,0.35289724310776943,0.996,0.599,0.6409999999999999,0.05289724310776938,0.025252426065162897,energy,1.0,1.0,1.0,0.30000000000000004,Art,Clipart
1,Detector Tree,350.5,1111.312809273183,1127.8766917293233,0.8600171779448621,0.8363909774436089,0.3606516290726817,0.3606516290726817,0.35289724310776943,0.996,0.599,0.6409999999999999,0.05289724310776938,0.027933790977443595,energy,1.0,1.0,1.0,0.30000000000000004,Art,Clipart
0,Base Tree,350.5,1693.603068972431,1861.7268170426066,0.8264585132832081,0.7988972431077694,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.599,0.6409999999999999,0.029548370927318282,0.03505421904761905,energy,1.0,1.0,1.0,0.4,Art,Clipart
1,Detector Tree,350.5,1208.8435422055138,1227.7190726817043,0.8310208531328321,0.7988972431077694,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.599,0.6409999999999999,0.029548370927318282,0.037903652130325816,energy,1.0,1.0,1.0,0.4,Art,Clipart
